sample_index,clean_index,trajectory_seed,replicate_id,noise_seed,alpha,method,setting_id,window_length,polyorder,n_anchors,bandwidth_multiplier,bandwidth,kernel_type,kernel_degree,rmse,relative_rmse,denoising_gain,rmse_x,rmse_y,rmse_z
24,3,3,0,1006,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.851883782903236,0.24043308387636275,-12.31338067533631,2.1820628262174537,4.074337101619455,4.8113828610687355
25,3,3,0,1006,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.8534097992134964,0.24052833721945427,-4.327462036389201,2.1827275714567307,4.074644741178101,4.814485624032541
26,3,3,0,1006,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.858854931134061,0.24086822023087476,-1.6674950525306134,2.1851000107649394,4.07574326432986,4.825550634366802
27,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.880559054439181,0.24222298314512594,-0.34124918706483687,2.1945641208301625,4.080134399307159,4.8695592539905554
28,3,3,1,1007,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.851860445843326,0.2404316271861823,-12.231993790646865,2.182056447683549,4.074346313823553,4.811321903272749
29,3,3,1,1007,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.8532639980341163,0.24051923636668535,-4.294726121319545,2.182687717455297,4.074702312765012,4.814104870695574
30,3,3,1,1007,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.858272516427878,0.24083186613199878,-1.650804134666393,2.184940763493643,4.07597348373354,4.82403093408334
31,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.8782419085108795,0.24207834779973836,-0.3322619958212707,2.193929810217278,4.081054208153145,4.863532609199383
32,4,4,0,1008,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.9691461702380613,0.24485321911163652,-12.345305529906753,2.4706429072374845,3.8129226809849186,5.159448441053977
33,4,4,0,1008,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.9709564921083214,0.2449648963133695,-4.3405569218403315,2.4711508103867907,3.813452936603088,5.162991067132463
34,4,4,0,1008,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.9774152010905723,0.2453633285246767,-1.6746216340359958,2.4729638986602205,3.8153461050781403,5.175623508330899
35,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,4.003145833024684,0.2469506291149359,-0.3459621271464355,2.480202997676329,3.8229094037039055,5.225847918068254
36,4,4,1,1009,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.9690774940287366,0.2448489825352525,-12.526132458951873,2.470716620481994,3.8128984326638387,5.159272563480249
37,4,4,1,1009,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.970527442013152,0.24493842858140485,-4.412429482001381,2.471611387424122,3.8133014031405237,5.161892488390323
38,4,4,1,1009,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.9757015109431286,0.24525761245095087,-1.7097412602890594,2.4748043428024737,3.814740235921964,5.171238527628612
39,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.996330798302282,0.24653021547467996,-0.3619008399041901,2.4875351804530346,3.8204901482710003,5.2084549821756925
0,0,0,0,1000,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,3.629754215427413,0.22410063256017113,-11.160250722895315,1.8614503307108703,3.666166541586974,4.756003842395821
1,0,0,0,1000,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,3.631195250649493,0.22418960191887785,-3.866031367524428,1.862340141009392,3.6665721294724607,4.7586421239235035
2,0,0,0,1000,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,3.636337143267249,0.2245070618128007,-1.4364609144699214,1.865514570279897,3.6680202915329216,4.768052641015115
3,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,3.6568324140117974,0.22577243761120153,-0.2250966970984769,1.8781586345070573,3.6738072313322774,4.805510428990798
4,0,0,1,1001,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,3.6297781702340375,0.22410211152734047,-11.050039795810394,1.8613902632851105,3.666186152820526,4.756067080680954
5,0,0,1,1001,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,3.6313449061855803,0.22419884163548476,-3.82209640144794,1.8619648672158515,3.666694684403322,4.759037130309253
6,0,0,1,1001,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,3.63693488213181,0.22454396614562977,-1.4147596910382854,1.8640155781676304,3.668510293174413,4.7696293528767155
7,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,3.659209391879038,0.22591919196756155,-0.21477447726516363,1.8721959596349536,3.6757637602417734,4.811765080349112
8,1,1,0,1002,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.217790834828691,0.2660622000126748,-13.713658048434247,2.800448587789385,4.625996646085153,4.911916257088677
9,1,1,0,1002,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.21954833645955,0.26617306486319575,-4.887915619602035,2.800940012817525,4.626331748680613,4.915847239988565
10,1,1,0,1002,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.225819161161383,0.26656863436424505,-1.948332932890695,2.802694398803269,4.627528345570829,4.929860876979325
11,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.250809953328811,0.26814507696287276,-0.4828844419142744,2.8097009883272692,4.632311642140084,4.985521535831944
12,1,1,1,1003,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.21775912008518,0.2660601994169217,-13.760869370592658,2.8004347618069723,4.626005220552277,4.911834365028135
13,1,1,1,1003,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.2193501979657455,0.266160566101253,-4.906575062987365,2.8008536144692404,4.62638533495773,4.915335801552467
14,1,1,1,1003,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.225027727750293,0.26651871000270977,-1.9572614557084753,2.802349005783519,4.62774263153302,4.927820622430605
15,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.247661960302361,0.26794649861154113,-0.48655201829526096,2.808322608308707,4.633167841606138,4.977446761761289
16,2,2,0,1004,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.255391496323383,0.2658177355179432,-13.588029015955922,2.6047878715277077,3.8132763696869816,5.744482033540808
17,2,2,0,1004,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.257553677568885,0.2659527985604283,-4.838176500472549,2.60536691798973,3.81361063523475,5.748802231561816
18,2,2,0,1004,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.265266805951081,0.26643460765415944,-1.9243765693364323,2.6074338913390345,3.814804201665064,5.764205078161213
19,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.29598083797162,0.2683531936285355,-0.4727174496275328,2.615685451099928,3.8195747376514193,5.825409215244641
20,2,2,1,1005,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.255243407352853,0.26580848497663917,-13.546108365760457,2.604767124177258,3.813304935382789,5.7441433709518765
21,2,2,1,1005,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.256628507119374,0.265895006765227,-4.820337274277036,2.6052372731596605,3.8137891516752287,5.746686854176752
22,2,2,1,1005,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.261571617010799,0.26620378359078817,-1.9135481388619815,2.6069156845060704,3.8155179939402606,5.755761547573918
23,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.281286984549727,0.2674353258257693,-0.4635135633973404,2.6136185515061565,3.822425543639364,5.791918141926803
24,3,3,0,1006,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.0119964128651615,0.25042725181054826,-12.866782728397661,2.3179131398257335,4.3220413535007385,4.922964845027995
25,3,3,0,1006,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.013500795780861,0.2505211548055862,-4.548792948755289,2.3185337763684797,4.3223359962875545,4.926091612651579
26,3,3,0,1006,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.018868994886184,0.25085623570067545,-1.778107327677393,2.3207489805401704,4.323388128034984,4.937242475092783
27,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.040270466113995,0.25219210719026525,-0.39645071809907595,2.3295887329623746,4.3275940970655915,4.981596328924776
28,3,3,1,1007,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.011958994931081,0.25042491619769225,-12.781967767431723,2.3179102067486355,4.322048550434259,4.922868425233899
29,3,3,1,1007,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.013267015633017,0.25050656233990876,-4.514584443303989,2.3185154494828994,4.3223809738592385,4.9254893405257265
30,3,3,1,1007,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.01793504205765,0.2507979387292673,-1.760499362592523,2.3206757421052737,4.323567991733517,4.934838389192289
31,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.036553165251548,0.2519600747198098,-0.3866454189913018,2.3292968771746825,4.328312807895453,4.97205879517723
32,4,4,0,1008,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.262311500166717,0.2629383365868267,-13.331003896978777,2.725451051533308,3.911244960775148,5.637018484612883
33,4,4,0,1008,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.263987311776856,0.2630417159661108,-4.734655365226311,2.7259233477452214,3.9117510939707825,5.640240124854435
34,4,4,0,1008,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.2699669842897645,0.2634105968289517,-1.8713487265974722,2.7276094523394434,3.9135581781816273,5.651730991675922
35,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.293802400512517,0.2648809831893151,-0.44368845243232036,2.7343434735466707,3.9207781861940645,5.697462711354826
36,4,4,1,1009,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.262262504544026,0.2629353140889332,-13.52527124955879,2.7255116806573287,3.911224368915407,5.636892316474433
37,4,4,1,1009,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.263681200256642,0.26302283220927325,-4.812042396670495,2.726302192004682,3.9116224097215953,5.639451978153554
38,4,4,1,1009,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.268744121710302,0.2633351594864427,-1.9094719622124705,2.729123577612335,3.913043653504354,5.648584158335475
39,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.288936042131378,0.26458078171930943,-0.46161714154280986,2.7403800723402534,3.918723474067649,5.684966184014839
0,0,0,0,1000,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=4,,,64,1.0,32.492063492063494,compact_polynomial,4,4.230367077520955,0.2611824056859827,-13.172398807030318,2.1048954318310638,3.8328917246415366,5.879317399150225
1,0,0,0,1000,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=4,,,64,1.0,32.492063492063494,compact_polynomial,4,4.231628141258848,0.2612602636247267,-4.67064942800352,2.1056742618691895,3.8332883174585435,5.881502083296323
2,0,0,0,1000,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=4,,,64,1.0,32.492063492063494,compact_polynomial,4,4.2361288757589675,0.26153813848583307,-1.838340348488856,2.1084534492495304,3.834704385548481,5.889297910949982
3,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=4,,,64,1.0,32.492063492063494,compact_polynomial,4,4.2540841971709265,0.262646698087235,-0.42518549090833835,2.119533757661754,3.840363436403798,5.9203785686663055
4,0,0,1,1001,0.02,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=4,,,64,1.0,32.492063492063494,compact_polynomial,4,4.230381516245193,0.26118329713125504,-13.043906605710973,2.1048429962558943,3.832906918845472,5.879357433559041
5,0,0,1,1001,0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=4,,,64,1.0,32.492063492063494,compact_polynomial,4,4.231718355584707,0.26126583344744503,-4.619337843576176,2.1053466393327485,3.833383270420375,5.8817522009422545
6,0,0,1,1001,0.1,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=4,,,64,1.0,32.492063492063494,compact_polynomial,4,4.2364893381706805,0.26156039339613407,-1.8128366376831004,2.1071443819201314,3.8350840430482718,5.890296993683806
7,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=4,,,64,1.0,32.492063492063494,compact_polynomial,4,4.255519780026768,0.26273533081744005,-0.4127359936674728,2.11432006666187,3.8418796043684202,5.92435292296519
