alpha,method,setting_id,window_length,polyorder,n_anchors,bandwidth_multiplier,bandwidth,kernel_type,kernel_degree,mean_rmse,variance_cluster_rmse,mean_relative_rmse,variance_cluster_relative_rmse,mean_denoising_gain,variance_cluster_denoising_gain,mean_rmse_x,variance_cluster_rmse_x,mean_rmse_y,variance_cluster_rmse_y,mean_rmse_z,variance_cluster_rmse_z,n_realizations,n_clusters,eligible_for_ranking
0.02,savitzky_golay,savgol|w=41|p=5,41,5,,,,,,0.2717748073493323,0.00011197080479577798,0.0169295090382115,6.088647389424092e-07,0.07097068761788589,0.002596425570291943,0.11028554957517356,1.6002468132076337e-05,0.3142554421557531,0.00013548203526616691,0.332556926803368,0.00024344864279085562,10,5,True
0.02,savitzky_golay,savgol|w=7|p=2,7,2,,,,,,0.16853744405671162,9.523783020045908e-06,0.010495121024246327,1.3778101648873062e-08,0.42429779993993366,3.3929799968367895e-05,0.0741040888167188,7.720349693427205e-06,0.07982651210009097,3.825655757922384e-06,0.2708152570782031,2.491395838610445e-05,10,5,True
0.02,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.16866627552822605,9.56697854161483e-06,0.010503144968252224,1.3918691266410935e-08,0.42385796829575445,3.3677396331001915e-05,0.07419723492858865,7.403390346757555e-06,0.07987469268163629,4.14157227514633e-06,0.271015762503181,2.519905797688708e-05,10,5,True
0.02,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.2211345331080487,1.0544072787224249e-05,0.013770777422101541,1.294256033390542e-08,0.24462471616189668,2.1256752895618877e-05,0.0971640383948845,1.2934005277581178e-05,0.10417937549710243,4.872112439798131e-06,0.35552269374395407,2.3561854845985198e-05,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=1|degree=2,,,128,1.0,16.118110236220474,compact_polynomial,2,1.564139158865563,0.005014843833818319,0.09743531938574918,2.550245656577855e-05,-1.1388410398219395,0.016938449326214654,0.9101558691423411,0.0017376182344059773,1.5881696458828527,0.019110531687502222,1.9945079909464343,0.007773442214377864,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=1|degree=3,,,128,1.0,16.118110236220474,compact_polynomial,3,2.1024107594565757,0.007600577308066486,0.13096074810949918,3.869472842832469e-05,-1.8746844481676685,0.026477572163684987,1.306779713578329,0.0030366668418527246,2.014510689029864,0.023560029638118367,2.7354255705528154,0.011094795858991693,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=1|degree=4,,,128,1.0,16.118110236220474,compact_polynomial,4,3.283714096360959,0.003611575010938675,0.20451773134896833,2.2985668538901174e-05,-3.488496099054887,0.021658206706190807,1.8749763653855545,0.0024390268165697224,2.56071047486846,0.02121870231744357,4.718194957961681,0.004922351342622646,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=2,,,128,2.0,32.23622047244095,compact_polynomial,2,1.335777646801886,0.002494717933370675,0.08320834471679864,1.3895794278834573e-05,-0.8264326472784342,0.009726907958241193,0.6470735110838041,0.002115566828637107,1.4694620028018706,0.0006681374257807394,1.6628233362049627,0.017073979148039917,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,0.9801508224021855,0.00821914340212462,0.06107690199941157,3.759076410550753e-05,-0.3410357281615209,0.021007787603678187,0.4793036921117748,0.002303498962362722,1.17610959682109,0.023663646821390848,1.1247711551794533,0.003692705367547625,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.0069910053640136,0.004154855464223104,0.06273862107365212,2.030761836453911e-05,-0.37733111308920975,0.012192455922618972,0.5031054719537316,0.0007219884772755091,1.1672440558729105,0.015576354776923998,1.192358920876283,0.002152985482270143,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=4|degree=2,,,128,4.0,64.4724409448819,compact_polynomial,2,1.3512713938629337,0.005933097416719912,0.08412494190585548,1.6968403739957093e-05,-0.8456564765352006,0.007222297319522206,0.8136358110191028,0.022610405293181198,1.5393791889207182,0.013430112729590802,1.5571430076012338,0.00852532917669926,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=4|degree=3,,,128,4.0,64.4724409448819,compact_polynomial,3,1.2881387457423057,0.017993543617540655,0.08024079251205747,7.293601216834625e-05,-0.7618537076805387,0.039944140855831325,0.654069909157198,0.0006920310680932152,1.4084067894919,0.0111481124868004,1.595228798338218,0.06930232942844863,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=4|degree=4,,,128,4.0,64.4724409448819,compact_polynomial,4,1.157910732706892,0.0021593971111745535,0.07213213269057962,1.2112965635472721e-05,-0.5833299820021798,0.00816820488515806,0.5948792007326793,0.004150332934471114,1.3531385150537467,0.011237384564671597,1.3523485804636153,0.0017836215329414375,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=32|ch=1|degree=2,,,32,1.0,66.03225806451613,compact_polynomial,2,6.364456104078314,0.24029184566088435,0.3965378998223082,0.0011039378835305568,-7.706617939829838,0.6485796640785998,4.522096647759784,0.08076816346951703,6.03686302770897,0.09648661773867276,8.034973233585829,0.6249161335194515,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=32|ch=1|degree=3,,,32,1.0,66.03225806451613,compact_polynomial,3,6.3999966435119315,0.10924539677045306,0.39871744262388853,0.0005690692211442296,-7.752783973272346,0.3619801010818659,4.6097015477563925,0.04061792240360141,6.117714174398758,0.06424558284937594,8.010422975235098,0.2693973874353023,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=32|ch=1|degree=4,,,32,1.0,66.03225806451613,compact_polynomial,4,6.70645109060315,0.042384336499486926,0.417761180082404,0.0002750666095353453,-8.16889819078915,0.18808130535792872,4.72547877667232,0.03214256431466104,6.204374583774384,0.04784010019184661,8.605327319684596,0.11390377885600692,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=32|ch=2|degree=2,,,32,2.0,132.06451612903226,compact_polynomial,2,6.396314784740513,0.11903876360416255,0.398477737800436,0.0005925700911732119,-7.747701090066263,0.3744572266927983,4.554945901629064,0.08857869474695894,6.043289869815742,0.07853092400312876,8.088299934805779,0.2513166632215921,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=32|ch=2|degree=3,,,32,2.0,132.06451612903226,compact_polynomial,3,6.369884806668881,0.17678569741689681,0.39687216076945553,0.0008579598919725907,-7.713169640408611,0.5168552929418345,4.501241412290894,0.15257571607438783,6.00791549665291,0.13112474606629226,8.084114421832064,0.26811721626251145,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=32|ch=2|degree=4,,,32,2.0,132.06451612903226,compact_polynomial,4,6.354205907106276,0.18143877829969657,0.39589031930808366,0.0008688332783082166,-7.691744820071196,0.5234744447558461,4.50112207936,0.12492951352460059,6.007565850412865,0.1277879424039488,8.047251344615555,0.3148444761122755,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=32|ch=4|degree=2,,,32,4.0,264.1290322580645,compact_polynomial,2,6.334442797978946,0.13454319694953834,0.3946314358136259,0.0006573056214728445,-7.663343515725565,0.4045896562162623,4.464766873024919,0.16292933695710166,6.009707410211389,0.10739063906601994,8.016855856607805,0.20180015421469458,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=32|ch=4|degree=3,,,32,4.0,264.1290322580645,compact_polynomial,3,6.349214789757442,0.1583460179041641,0.3955768114252707,0.0007807011697541653,-7.68448950956373,0.47576242496334104,4.467482469119769,0.128384771333405,5.959842251701945,0.10507440260386083,8.089042712211036,0.2751464223841233,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=32|ch=4|degree=4,,,32,4.0,264.1290322580645,compact_polynomial,4,6.349263253753622,0.10962683312988541,0.395556880958693,0.0005659133476751017,-7.683471040594891,0.3595945516553893,4.511668446856407,0.10381917404955769,5.992702497322902,0.0825528362342918,8.03756722138002,0.229145148292497,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=2,,,64,1.0,32.492063492063494,compact_polynomial,2,3.8672101056179202,0.036996524853908815,0.24089134602610165,0.00017389758070680884,-4.287714705063882,0.10926331227784483,2.2895753558764405,0.08231155936511365,3.9003541931135084,0.09669468096248048,4.927435233858557,0.09624043298972916,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=3,,,64,1.0,32.492063492063494,compact_polynomial,3,4.077005719939601,0.07258845119396957,0.25396621451653456,0.0003180811797776177,-4.575120738026744,0.18599357611570583,2.4625977592262687,0.14638562863569357,4.068147415826328,0.15666497731440457,5.1975624437697645,0.2110401113136952,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=1|degree=4,,,64,1.0,32.492063492063494,compact_polynomial,4,4.680956758485349,0.08175703781199123,0.2915686660448993,0.0003517900212039004,-5.4001481793577275,0.20664439844466975,2.743764870389274,0.16846750800246002,4.2758695436514405,0.1950672233798077,6.294820450661744,0.25423376665605807,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=2|degree=2,,,64,2.0,64.98412698412699,compact_polynomial,2,4.380181934625297,0.03482448649331356,0.2728451448781059,0.00017512427237553136,-4.9890176693802575,0.11661491084235917,2.6841035497548336,0.04079123300680496,3.8840749427797476,0.06001850344886807,5.912392343702438,0.39259867203739984,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=2|degree=3,,,64,2.0,64.98412698412699,compact_polynomial,3,3.281001790110414,0.019192488732889444,0.20435746527559667,8.696715146044507e-05,-3.485604606066738,0.058801011776481206,2.2186624646059565,0.07832191379560566,3.615311715459608,0.10843855115004511,3.7653647210289938,0.025822225385724814,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=2|degree=4,,,64,2.0,64.98412698412699,compact_polynomial,4,3.2830696240678945,0.02002385187886984,0.2044779045364659,8.581408408962985e-05,-3.487966845680225,0.055101414769983995,2.15161471211155,0.07434482585159141,3.6315242193751303,0.08546920027895692,3.7944855600616783,0.05038660742809557,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=4|degree=2,,,64,4.0,129.96825396825398,compact_polynomial,2,3.705705907892514,0.021074375943818315,0.23079970573461064,9.209561800720692e-05,-4.065813910639598,0.06383866428538669,2.58275722915878,0.005239549392496778,3.783907510605392,0.13503407168798168,4.485494841133977,0.03359149111702371,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=4|degree=3,,,64,4.0,129.96825396825398,compact_polynomial,3,3.968100485633576,0.12776304161267002,0.24724344489772396,0.0005673889119132254,-4.428951828264434,0.3215122908650166,2.4587849506224764,0.04628863873831407,3.764309693130476,0.07643150860779953,5.195983946611337,0.29002415267932374,10,5,True
0.05,kernel_smoothing,kernel|type=compact_polynomial|M=64|ch=4|degree=4,,,64,4.0,129.96825396825398,compact_polynomial,4,3.502950678828276,0.016417675215296173,0.2181474479077227,6.0704945819837374e-05,-3.787427155346152,0.039192843205162274,2.432976780493171,0.04132846911608826,3.7963692008565495,0.02031897542989024,4.056410783124009,0.019763640287669682,10,5,True
0.05,kernel_smoothing,kernel|type=gaussian|M=128|ch=1,,,128,1.0,16.118110236220474,gaussian,,0.9713307116845324,0.006092522412247727,0.06052221737828155,2.836777995776007e-05,-0.3287824505129186,0.016240053937024032,0.47864123452670587,0.0012203950180787809,1.1576678583688493,0.022491847484306843,1.1204624260289482,0.0017048865595590238,10,5,True
0.05,kernel_smoothing,kernel|type=gaussian|M=128|ch=2,,,128,2.0,32.23622047244095,gaussian,,0.975601737803822,0.007593002511365404,0.06079326480690752,3.493674702784941e-05,-0.33484908994618606,0.0197520298407324,0.48680191536249096,0.0036713004148937424,1.1659764626973221,0.022980336954547122,1.1197369643992587,0.002498580375245909,10,5,True
0.05,kernel_smoothing,kernel|type=gaussian|M=128|ch=4,,,128,4.0,64.4724409448819,gaussian,,2.1878174734910907,0.03541965196903006,0.13631865050141295,0.00015972264159797242,-1.9931839900529986,0.09114386782139174,1.3605802683015449,0.01686458466881484,2.5600801854809996,0.039988627622925786,2.4392950880195,0.05475777961921388,10,5,True
0.05,kernel_smoothing,kernel|type=gaussian|M=32|ch=1,,,32,1.0,66.03225806451613,gaussian,,6.364176162587512,0.1889660678440338,0.3965201755729205,0.0009081410148208816,-7.705615805459407,0.5441024969861941,4.505860836543298,0.140666578036754,6.0085352247508075,0.12827884339292803,8.067654373349857,0.3178154616936998,10,5,True
0.05,kernel_smoothing,kernel|type=gaussian|M=32|ch=2,,,32,2.0,132.06451612903226,gaussian,,6.376396750210135,0.1870607524412865,0.3972763923289756,0.0008935137123951794,-7.722196735457122,0.5357882690444756,4.586915921724453,0.16225677070287498,6.0738748802117755,0.23235729502546443,8.000145570583118,0.21809772357083318,10,5,True
0.05,kernel_smoothing,kernel|type=gaussian|M=32|ch=4,,,32,4.0,264.1290322580645,gaussian,,6.647910351987564,0.19374052904622668,0.41417725904706115,0.0009186951349164115,-8.093107431519204,0.5539189674409043,5.00943184501382,0.22757581653596198,6.464779142405415,0.25294581282310347,8.10245034625797,0.15900740289029602,10,5,True
0.05,kernel_smoothing,kernel|type=gaussian|M=64|ch=1,,,64,1.0,32.492063492063494,gaussian,,3.2600804223018387,0.01837935779986432,0.2030497954848272,8.123315110623054e-05,-3.456762804932951,0.054255484684086336,2.16234431093198,0.09044943840135976,3.618702427015213,0.10566159884136832,3.7368587631754315,0.045925650551981195,10,5,True
0.05,kernel_smoothing,kernel|type=gaussian|M=64|ch=2,,,64,2.0,64.98412698412699,gaussian,,3.2931122969500715,0.0014927571373432207,0.20510115100493395,1.4082368671341182e-05,-3.5010592457385963,0.014987606886738189,2.2297435665172722,0.03480527963178947,3.6914225063649466,0.12868675351613096,3.7013594024761916,0.1351699479465395,10,5,True
0.05,kernel_smoothing,kernel|type=gaussian|M=64|ch=4,,,64,4.0,129.96825396825398,gaussian,,5.553897050087086,0.09042759062537703,0.34600006909594333,0.000452432552433008,-6.595520882468085,0.2822445495207937,3.5260570340148902,0.03130882857166748,5.035302145050688,0.0287769820946464,7.387362288017783,0.43225481111346814,10,5,True
0.05,savitzky_golay,savgol|w=11|p=2,11,2,,,,,,0.32963818746930734,7.145213146103843e-05,0.020526985430500168,1.7876379173702648e-07,0.5495819700012341,9.14973283749589e-05,0.14552597496634487,3.085667155919385e-05,0.15905825088222775,1.4992048320626802e-05,0.5286102461275177,0.00022084377957267917,10,5,True
0.05,savitzky_golay,savgol|w=11|p=3,11,3,,,,,,0.33001124860669545,7.223694440757855e-05,0.020550121825496835,1.768503787517019e-07,0.5490784763805256,8.640543190556296e-05,0.1457335719733631,2.831744789405194e-05,0.15902059651997733,1.6041533098647157e-05,0.5292632486364923,0.0002213618491061687,10,5,True
0.05,savitzky_golay,savgol|w=11|p=5,11,5,,,,,,0.4218913185855578,6.513131822036377e-05,0.026271727626561586,9.55376312350608e-08,0.4235562611846747,3.2490106305297555e-05,0.18568858742405944,4.5141072850473904e-05,0.19955837680363564,2.975441045321738e-05,0.6779447013584871,0.00017002637088447725,10,5,True
0.05,savitzky_golay,savgol|w=21|p=2,21,2,,,,,,0.2773424276350722,0.0001443085123773966,0.017274537471738727,6.625623939428539e-07,0.6208244243420556,0.00042648350575106935,0.12270283421841821,1.3192567456322469e-05,0.20885234656338839,0.00012791638582727022,0.4146596631968739,0.00034504747468313315,10,5,True
0.05,savitzky_golay,savgol|w=21|p=3,21,3,,,,,,0.2740859990193868,8.940137443162426e-05,0.017072188434539025,4.706606653939973e-07,0.6252807256702122,0.00031969974797532567,0.12176041027802094,1.1149154399515984e-05,0.2017399484768933,7.110230078976333e-05,0.4119271916596949,0.00025620556917177494,10,5,True
0.05,savitzky_golay,savgol|w=21|p=5,21,5,,,,,,0.2984133097584824,5.005692723160984e-05,0.018582877254841583,1.2819160262367234e-07,0.5922361255804287,6.60918375385263e-05,0.13174638347177392,2.3490693449224174e-05,0.14441731511436573,1.7339805942824367e-05,0.478370841891282,0.0001534477799797883,10,5,True
0.05,savitzky_golay,savgol|w=41|p=2,41,2,,,,,,0.9901181387155112,0.004726144101349882,0.06167911632833682,2.083452019209702e-05,-0.35414303202107805,0.012467329306373096,0.5195174818420131,0.0014693344981771763,1.1383753369331138,0.005706721261524742,1.172255263009197,0.008223993963849662,10,5,True
0.05,savitzky_golay,savgol|w=41|p=3,41,3,,,,,,0.9618467029548647,0.0035219386306546423,0.059922032725754124,1.6720721817726015e-05,-0.31551063825599673,0.010200017727249678,0.4964737502980059,0.0008461358577975659,1.1078556734683904,0.0039360557358710975,1.1407916785978016,0.005974434431000502,10,5,True
0.05,savitzky_golay,savgol|w=41|p=5,41,5,,,,,,0.33333718729534556,0.0001597591156247398,0.020764465352560095,8.894422079217629e-07,0.544214345289927,0.0005992481169325427,0.13997278934779947,5.9531152398394475e-06,0.32800222652058175,0.00012630755295532,0.4538241008340934,0.00045224742635729563,10,5,True
0.05,savitzky_golay,savgol|w=7|p=2,7,2,,,,,,0.421332598701185,6.0139562418677725e-05,0.02623708840468103,8.665860793419789e-08,0.42431406167151664,3.367238526363947e-05,0.18526892379849125,4.8023644874052606e-05,0.1994585204382339,2.4583643395256365e-05,0.6770468281568108,0.0001577266188889593,10,5,True
0.05,savitzky_golay,savgol|w=7|p=3,7,3,,,,,,0.42165860282004947,6.042563864941797e-05,0.026257390956513787,8.747726183560581e-08,0.423868843109683,3.339463529074551e-05,0.185486976549383,4.636543170683881e-05,0.1995970051322936,2.6790905450268876e-05,0.6775540036725947,0.0001592055459164228,10,5,True
0.05,savitzky_golay,savgol|w=7|p=5,7,5,,,,,,0.5528364547448581,6.590088958315222e-05,0.034426951054982204,8.088446864020152e-08,0.24462455155215562,2.125490057128893e-05,0.24291005218758369,8.083764202732078e-05,0.2604482636662896,3.0454894026929985e-05,0.8888070249168927,0.0001472617699510472,10,5,True
0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=1|degree=2,,,128,1.0,16.118110236220474,compact_polynomial,2,1.5941946639634252,0.005003315394359832,0.09930716717122111,2.559629840999856e-05,-0.08995868725133836,0.004269909844370291,0.9212072760465482,0.001699850150384315,1.595291791280124,0.018878026505455753,2.0543316239290106,0.0075067736291035666,10,5,True
0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=1|degree=3,,,128,1.0,16.118110236220474,compact_polynomial,3,2.124721081497239,0.007601061981507315,0.13235031505627398,3.884459157498794e-05,-0.45258965818299596,0.0066625306364045045,1.3144498722994666,0.002982308252487402,2.0201147889359405,0.023370072182698647,2.7790369274224274,0.010958327824366296,10,5,True
0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=1|degree=4,,,128,1.0,16.118110236220474,compact_polynomial,4,3.2979737303656025,0.003641278628932526,0.20540599064418036,2.3247673202049586e-05,-1.2539966702664203,0.005471017733461654,1.8802848196838227,0.002412359712131095,2.5651107507341324,0.02110023271402194,4.743485484265678,0.0048712421110350505,10,5,True
0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=2,,,128,2.0,32.23622047244095,compact_polynomial,2,1.3711093266655439,0.0024449421806357055,0.0854087965469151,1.382639191605858e-05,0.062643339287361,0.0024443588062138403,0.6625282751739713,0.0021281813409309404,1.4769008943891557,0.0006736683307362117,1.734937778313959,0.01652532051910367,10,5,True
0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=3,,,128,2.0,32.23622047244095,compact_polynomial,3,1.02821743968976,0.007823266401829513,0.06406949990019176,3.617028660096364e-05,0.29665625795180145,0.005102456621836612,0.500057475274933,0.0020305918516617923,1.185964534798543,0.023242635212995594,1.2290101140984153,0.0038766168596954696,10,5,True
0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=2|degree=4,,,128,2.0,32.23622047244095,compact_polynomial,4,1.053522918416479,0.004026702922642438,0.0656360726730745,1.992396414992337e-05,0.27954777790864516,0.003023735925036129,0.5228321791825821,0.0006547583951743305,1.1770735444031728,0.01527978864046584,1.290736033674791,0.0020874445857106795,10,5,True
0.1,kernel_smoothing,kernel|type=compact_polynomial|M=128|ch=4|degree=2,,,128,4.0,64.4724409448819,compact_polynomial,2,1.3866229621196546,0.005772574383831968,0.08632740449894966,1.6380768418250873e-05,0.052998617152355196,0.0017494200006072038,0.826206181810312,0.022049295983701745,1.5466661078220314,0.013419742246195156,1.6346761340301772,0.008291961075203488,10,5,True
