sample_index,clean_index,trajectory_seed,replicate_id,noise_seed,alpha,method,setting_id,window_length,polyorder,n_anchors,bandwidth_multiplier,bandwidth,kernel_type,kernel_degree,rmse,relative_rmse,denoising_gain,rmse_x,rmse_y,rmse_z
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=8,,,256,2.0,16.054901960784314,compact_polynomial,8,1.0294639045631142,0.06355899009081847,0.6582413459846216,0.47088127635678817,0.5682001408978673,1.623208925509973
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=8,,,256,2.0,16.054901960784314,compact_polynomial,8,1.030887270087269,0.06502933544726604,0.6403775489932748,0.437868010179329,0.5383705016299845,1.6451791694281277
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=8,,,256,2.0,16.054901960784314,compact_polynomial,8,1.03164935864357,0.0650774087078506,0.6389542174972312,0.4571083556686734,0.553619250320567,1.6362942505617508
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=8,,,256,2.0,16.054901960784314,compact_polynomial,8,1.1271489514059896,0.07040860567424403,0.6135988516539228,0.46010858288578715,0.5525807248848106,1.8150341347774903
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=8,,,256,2.0,16.054901960784314,compact_polynomial,8,1.0041702173657492,0.06272660305998777,0.6567348233421468,0.4599268486865235,0.5748511705522922,1.5757813623422103
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=8,,,256,2.0,16.054901960784314,compact_polynomial,8,1.0789846243480623,0.06734979955486899,0.627067329742919,0.4914127247737656,0.5345391449427361,1.722035102776044
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=8,,,256,2.0,16.054901960784314,compact_polynomial,8,0.985527120707103,0.06151621861675304,0.6614496053255796,0.4592817630085077,0.5543894859286218,1.547741476153978
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=8,,,256,2.0,16.054901960784314,compact_polynomial,8,1.0667839000063366,0.06580898279121605,0.6413194055003477,0.4498353855389129,0.5894673345276822,1.6924124956345816
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=8,,,256,2.0,16.054901960784314,compact_polynomial,8,1.0833400849115749,0.06683031962195614,0.6308108997959505,0.4886060655999586,0.5582480764157568,1.7235139734175908
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.1040656468989736,0.0681648935915293,0.6301205457999252,0.5421760331408152,0.7152792504089852,1.6885803507708466
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.1563456267958443,0.07139265389423127,0.616119493613495,0.5290913259739993,0.7305088505347316,1.7882462956480907
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.0917796451001274,0.06887048354928564,0.619135395961459,0.4649049432068685,0.6203731500535723,1.7248040262126327
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.1027709595905062,0.06956382597162512,0.6140638282854372,0.48661976185212547,0.6251635844057357,1.7380112393354812
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.165568255504493,0.0728085099896197,0.6004282203865992,0.48754314356856293,0.6496066383888687,1.8482318505100348
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.0718643157436074,0.06695518977269753,0.6335942977255561,0.4865652302951248,0.6509325921118797,1.6691975231493408
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.1452624549985055,0.07148683590229236,0.6041595256782866,0.5273121246324304,0.6727503306000041,1.7900355271281165
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.07992885682507,0.06740873817792684,0.6290205180390143,0.497641258966528,0.6850999529201097,1.6678519836285164
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.1600467881856056,0.07156229028227602,0.6099619879608666,0.4977853259568244,0.7596602721621544,1.7922755626576488
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.183421099827047,0.07300423149694846,0.596704509421623,0.5233421569197213,0.7217960303564203,1.8456922755161254
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,1.0242712840442163,0.06323839826176733,0.6568529194263106,0.49482580841077606,0.6196956524099106,1.586984469888614
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,1.0707732001559311,0.06610942153149807,0.6445275973067446,0.4970238978954813,0.6107240505231378,1.6791810853954714
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,1.095646973168628,0.06911443822944176,0.6177862882178706,0.43508146536458137,0.5480087117017168,1.7640060770405384
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,1.006763713264166,0.0635075988671859,0.6476634336992427,0.43451545132795016,0.5575524773335205,1.5940674642601793
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,1.1371197874865357,0.07103144497597252,0.6101807208854138,0.4591395302988295,0.5868076104160206,1.8231763363303852
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,0.9973264817705606,0.062299101548089666,0.659074283393297,0.4649621919404769,0.5966176374231813,1.5530093008427288
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,1.089025230337147,0.06797653026586763,0.6235969651816343,0.5186171518278826,0.6789907924416364,1.681646696111299
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,1.0176977279574655,0.06352429537797609,0.6503982891794431,0.5023195836496888,0.695135329925604,1.5399960731899893
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,1.083296769600516,0.06682764753760986,0.6357673476909824,0.4635769962254356,0.5915033426027562,1.7192486258075377
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,1.0730701021925093,0.06619677320639714,0.6343107847646419,0.46153255654662023,0.5435694474682214,1.7163794125090628
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,0.9679140984179174,0.05975891171844022,0.6757334679863141,0.48937766203517796,0.5421604462749007,1.5090210933398152
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,1.0018883555948679,0.06185647868089638,0.6673958024520608,0.47703005422378636,0.5507143264131379,1.574959329405156
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,1.066022000046116,0.06724566715165264,0.6281208861457548,0.4261613189406683,0.5270949288707073,1.7174883347331664
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,1.0326258183359687,0.06513900470067177,0.6386124864131466,0.43081084837287653,0.5410034763742557,1.6494439952775894
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,1.124667028208386,0.07025356959714361,0.6144496868274503,0.44631464491673767,0.5326470857076877,1.8198126532248322
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,1.0002206537596412,0.06247988920182295,0.658084940708233,0.46123993030300203,0.5575223280942536,1.5740872431325186
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,1.0430348382387904,0.06510582792277755,0.6394927614185579,0.4840507022983065,0.501597296985647,1.6666913603306015
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,0.9804670883423917,0.06120037336945828,0.6631878385189081,0.4588014502055663,0.5373004387193622,1.544265716063485
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,1.047344050256699,0.06460975515230051,0.6478555904438424,0.4370162658438418,0.5547341192072739,1.6709504837665157
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,1.058226943908101,0.06528111151699581,0.6393691522408664,0.4602224251908082,0.5195355377195983,1.696411193914122
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,0.9904470395640333,0.06115009306697984,0.6681845763093952,0.4744000970103655,0.5446121932345502,1.5560520947192877
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,1.023301490075831,0.0631785232870805,0.660287127746686,0.47956535420850366,0.5347635123949858,1.6203341864035647
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,1.0154772196166535,0.06405725501675677,0.6457533066354377,0.42172556850204057,0.4866945680965893,1.6367216907397577
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,0.9978734260495538,0.06294679121510129,0.6507747628317441,0.4423644155064683,0.5080871403780841,1.5916706018908764
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,1.124508537666004,0.07024366931015161,0.6145040194225364,0.4547070519582943,0.5163189214618937,1.8221456094645725
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,0.9730359699785732,0.06078176786805185,0.6673777429833052,0.4525926723135838,0.5403956559932418,1.5308590413777836
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,1.0659120500068777,0.06653381456149905,0.6315856425586719,0.48580246830127327,0.4885717006232762,1.7128336609817254
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,0.9425380904972349,0.0588328601125091,0.6762172893785352,0.44718193328818234,0.5192443323702459,1.481738100325607
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,1.0502081034206956,0.06478643613275162,0.6468926210068883,0.43739295670526807,0.5349030160992633,1.6826697080128403
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,1.0718673642847045,0.06612257733760253,0.6347206631879996,0.46868208861212485,0.5088896581335038,1.7228079856777014
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,0.9757964089817486,0.06024556471987004,0.6730927692766185,0.4860958228344009,0.5082350098912316,1.5368617117648673
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,1.0079954742665929,0.06223353152696421,0.6653683776458976,0.4713011212979777,0.5200276142716325,1.5986278997577978
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,1.026003746320431,0.06472127818978189,0.642081154069736,0.4196881683746519,0.4737495997938504,1.6605644282629255
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,0.991324900941773,0.06253370411210245,0.6530665467135142,0.426048542986603,0.4856963437038095,1.5908352769577974
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,1.112987917270988,0.06952402101743614,0.6184534361741916,0.4423665954057168,0.5054032341798521,1.8069603421556701
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,0.9735405784072884,0.060813288791558,0.6672052478241873,0.4483388648282731,0.5257776600689363,1.538146250482614
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,1.0566311731750935,0.06595450584828011,0.6347934196679108,0.47299031614349635,0.47287999953577614,1.70354717435404
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,0.9585336314786672,0.059831295543896344,0.6707224667617722,0.45227471547639914,0.5003539132184945,1.5170542875239272
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,1.0369948297409277,0.0639713206251007,0.6513352685372058,0.4417152868241274,0.5306250300671211,1.6581313318251951
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,1.0538264075329222,0.0650096462065571,0.6408688014160375,0.45832432455620875,0.48890401625894314,1.697810934128769
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,0.9734261463790622,0.06009922496321707,0.6738868447378512,0.48361294046251346,0.5112719406629926,1.532121050658557
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,1.0068218002621685,0.06216106902090994,0.6657580107804124,0.4680881661268031,0.522766995639352,1.5964581264322943
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,1.0181403764429955,0.06422524944605476,0.644824271023985,0.42058263737723,0.47379970186454695,1.6457380004363802
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,0.998845090655331,0.063008084729363,0.6504347098815979,0.43410752822398285,0.49019576833152373,1.6013535861975958
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,1.1170685539236604,0.06977892249839791,0.6170545414792101,0.44620969514566244,0.5049094745028653,1.8136950661592885
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,0.975073078977942,0.06090901813437478,0.6666813783944668,0.44814620347366796,0.5270971884444923,1.5406609173626165
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,1.0633281855843217,0.06637253075169385,0.6324787113169671,0.47640368407059475,0.478290833718959,1.7135570894949845
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,0.9573611365173977,0.05975810886557059,0.6711252447508819,0.45150213306718007,0.5007351069515539,1.5149360427568057
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,1.042792338597298,0.06432896396838562,0.6493859947215741,0.43788313200131757,0.5336386730757615,1.6690523399876716
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,1.0587799766350998,0.06531522763105962,0.6391806854263289,0.4640999017360433,0.4966778354001635,1.7032226882592523
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.42220004391353,0.766945286762951,-3.1616334908274863,6.122757344545136,6.7806942336226825,19.47991760770439
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.421205756843305,0.7668838995868065,-3.123558428703104,6.12193969362004,6.778297823839219,19.479106508270043
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.159148340246155,0.7670104764258066,-3.2416885484515765,6.0112956443785786,7.0069358307744,18.92886261822452
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.157205524179883,0.7668879217669685,-3.2546508120701443,6.0126755193806645,7.009678988061596,18.923664340037778
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.282617450908486,0.7672472814439142,-3.21063913674097,6.050488483531905,6.897355011429741,19.193909380140283
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.285533725002864,0.7674294497300959,-3.1996823163229617,6.0519867641932255,6.90019807452369,19.198013945794433
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.284472162340018,0.7667919626480949,-3.2459187117409707,6.064625745812461,6.948803872183833,19.174441536354376
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.283384487950075,0.7667240704367597,-3.2196146396757177,6.0631061376887585,6.944612557556794,19.174350153916112
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.440048966435041,0.7674159390192764,-3.182669197444019,6.142974880445022,6.975902671060668,19.43875243949608
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.432402569354558,0.7669442393490046,-3.236811304115238,6.1433672659254155,6.977900541359161,19.42322948457175
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,13.122968351870055,0.8102106462806025,-3.3964019577168356,6.469832821259026,7.165519773995929,20.577499477001137
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,13.121733444257684,0.8101344032182184,-3.3561177233904163,6.468670819129749,7.16399876780996,20.57603181458973
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,12.843832502923675,0.8102009952944872,-3.4805389095844017,6.348986741355806,7.39322864672801,19.998065847095425
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,12.840489445855665,0.8099901121205427,-3.493779326139454,6.349784576074458,7.396201966107729,19.990271132262887
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,12.968869129430619,0.8101147514141268,-3.445895032871298,6.3907193691448985,7.281254285054817,20.266147672167524
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,12.972344863947477,0.8103318670142616,-3.4344615826896447,6.391661744485031,7.283502961804237,20.27171523470642
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,12.974462032455857,0.8098608613131432,-3.4844019661878196,6.404353828470217,7.342209373230203,20.250585390410947
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,12.974600186353868,0.8098694848255907,-3.4570625420042296,6.4037752699813435,7.338833091749731,20.252257679829587
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,13.140870618375109,0.8106490249628884,-3.4183037310684945,6.490468325726986,7.365985622833863,20.534447120474457
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,13.130689560184598,0.8100209642251404,-3.4747790018117364,6.489834083475318,7.3688848383252346,20.514058954441087
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.516844280816567,0.8345285035206264,-3.528356623664896,6.664487046635146,7.380723297359408,21.194923306032027
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.515348990590077,0.8344361844638171,-3.4867891521970193,6.663107148794954,7.379859121522351,21.19279730197253
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.229930576079012,0.8345564237135771,-3.6152282586781608,6.540316875047448,7.613109120315509,20.599951792170522
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.225256432585134,0.8342615743600039,-3.628436025764243,6.5407889847700185,7.616148357955733,20.589671847050493
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.35657330747703,0.8343331216271105,-3.5788050084595593,6.582675985560454,7.497440464087031,20.87225227211043
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.360679467539084,0.8345896174560636,-3.5672097403216476,6.583137443834364,7.4993161020343395,20.87931576705319
6,3,3,0,1006,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.363068120527268,0.8341175018127472,-3.6187170461549645,6.596478619473557,7.56422875712052,20.85626241478409
7,3,3,1,1007,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.363919715291338,0.8341706580258831,-3.5908024233396834,6.59631262140129,7.561272887313717,20.859023529268434
8,4,4,0,1008,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.534628457417966,0.8349396079509931,-3.550695395205862,6.6846345620936685,7.583850659589108,21.150871669634736
9,4,4,1,1009,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.523362043990636,0.8342445925806322,-3.608596999493483,6.683743562694557,7.5870654674705165,21.12836890294645
0,0,0,0,1000,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=4,,,384,0.25,1.3361618798955615,compact_polynomial,4,13.753613668822831,0.849146619920235,-3.6076781135174425,6.781481675180738,7.509575271738116,21.56625726409147
1,0,0,1,1001,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=4,,,384,0.25,1.3361618798955615,compact_polynomial,4,13.751934673098638,0.8490429589058727,-3.5653302297957996,6.779934262443349,7.5091337495237465,21.563685294685325
2,1,1,0,1002,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=4,,,384,0.25,1.3361618798955615,compact_polynomial,4,13.462114018292088,0.8492027729188562,-3.6962248729488714,6.655609118258863,7.74713073268726,20.961163474389757
3,1,1,1,1003,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=4,,,384,0.25,1.3361618798955615,compact_polynomial,4,13.456451069366981,0.8488455487916824,-3.7093470909900246,6.655839666582193,7.750170008302509,20.949054616425137
4,2,2,0,1004,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=4,,,384,0.25,1.3361618798955615,compact_polynomial,4,13.590151900432387,0.8489238667321155,-3.6588787524260766,6.698164074681852,7.628165619970073,21.237287334625062
5,2,2,1,1005,0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=4,,,384,0.25,1.3361618798955615,compact_polynomial,4,13.594769824130157,0.8492123304424926,-3.647231101460928,6.698285673522783,7.629856235177571,21.24550687980027
