alpha,method,setting_id,window_length,polyorder,n_anchors,bandwidth_multiplier,bandwidth,kernel_type,kernel_degree,mean_rmse,variance_cluster_rmse,mean_relative_rmse,variance_cluster_relative_rmse,mean_denoising_gain,variance_cluster_denoising_gain,mean_rmse_x,variance_cluster_rmse_x,mean_rmse_y,variance_cluster_rmse_y,mean_rmse_z,variance_cluster_rmse_z,n_realizations,n_clusters,eligible_for_ranking
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=192|ch=2|degree=3,,,192,2.0,21.43455497382199,compact_polynomial,3,0.9187860232526738,0.0006762093948913257,0.057225895328894126,3.5652746243799386e-06,0.6860251959238857,0.00015055075977869254,0.4137278919540893,0.000244319831576855,0.5421194372585119,0.00014549893597140095,1.4373366596021389,0.0024339770908122856,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=192|ch=2|degree=4,,,192,2.0,21.43455497382199,compact_polynomial,4,0.9204583124895402,0.0006583085146356005,0.05732696197218312,3.0636477245061294e-06,0.6854897849427134,0.00012276295956438122,0.41290543548346303,0.00026942648703080443,0.5440161462219582,4.4472284133077835e-05,1.440079187502968,0.0024569888030811977,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=192|ch=2|degree=6,,,192,2.0,21.43455497382199,compact_polynomial,6,0.9434394952758713,0.0006648810612448019,0.05875627035555049,2.826827122241929e-06,0.6776582585472869,0.00011145429818810463,0.42340597771581495,0.0002936341523027863,0.5908222113726478,7.859177711532239e-05,1.4629642346023357,0.0025605725619169614,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=192|ch=2|degree=8,,,192,2.0,21.43455497382199,compact_polynomial,8,0.9958691643445661,0.0006917375021099218,0.06202222739217463,3.0584727841124423e-06,0.6597339485216663,0.0001286331691746864,0.4614670331312126,0.00018017467133402118,0.6904790177265012,0.00036768137922444516,1.511180013258046,0.0026787801023390894,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=192|ch=3|degree=1,,,192,3.0,32.15183246073298,compact_polynomial,1,1.1403195132793846,0.001042318445560558,0.07102463228716292,5.6192985693066275e-06,0.6103303406261069,0.00023044133944074446,0.5848385662175459,0.0001744539415368317,0.9478095351516871,0.002137711923201763,1.6302060258410116,0.0028479215061029428,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=192|ch=3|degree=2,,,192,3.0,32.15183246073298,compact_polynomial,2,1.0520573390110464,0.0013207174999316624,0.06551848998429591,5.028680124254397e-06,0.6405245147172552,0.00021070823173539692,0.49085302499505296,0.001771906475893444,0.8152744982062161,0.007615412793462341,1.5515927847933926,0.002009365266645545,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=192|ch=3|degree=3,,,192,3.0,32.15183246073298,compact_polynomial,3,0.9799179696915697,0.001246842141812778,0.06103431181367229,6.0074330173693115e-06,0.6651060686172015,0.00024946195151554136,0.44952577625133616,6.060415947711319e-05,0.6966569715623034,0.0031111536927173776,1.4799536133420976,0.0028393428671608448,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=192|ch=3|degree=4,,,192,3.0,32.15183246073298,compact_polynomial,4,0.9580411748487808,0.0008072933754815924,0.05966498128272293,3.289332776568123e-06,0.6726723645632487,0.00012431703262525965,0.42375148463567713,0.0002058907669326521,0.6291058802064011,0.0006682147405752188,1.4753742772527796,0.0020156126738040446,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=192|ch=3|degree=6,,,192,3.0,32.15183246073298,compact_polynomial,6,0.9094494905623589,0.0006366521153256111,0.056643570076884496,3.278080320878152e-06,0.6892240334413245,0.00013886155131058296,0.40834096841235745,0.0002856515760375129,0.529845510880181,0.0001319178087726767,1.425585410981235,0.0022706142466196425,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=192|ch=3|degree=8,,,192,3.0,32.15183246073298,compact_polynomial,8,0.9155790728180833,0.0006480613763102327,0.05702312761279672,3.0248360884929095e-06,0.687156288092089,0.000121830034404761,0.40986919129727195,0.00027662196601287186,0.5373392279369223,5.174488097572315e-05,1.4341057527358791,0.0023997258156860306,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.25|degree=1,,,256,0.25,2.006862745098039,compact_polynomial,1,12.313522082619771,0.014332903477783654,0.7668201972538224,1.8611120005788086e-07,-3.206541481034698,0.0015639827338284357,6.082730193504043,0.003305060132128256,6.930615228320003,0.008113777549121742,19.230659836366474,0.053035145613092895,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.25|degree=2,,,256,0.25,2.006862745098039,compact_polynomial,2,12.988597366664138,0.01479168101820424,0.8088624069257389,3.341150432277908e-08,-3.437178918338192,0.0018100985610692104,6.414772936298137,0.0033750497123351667,7.306450377516432,0.008599506275119182,20.286921235185353,0.05525160212197446,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.25|degree=3,,,256,0.25,2.006862745098039,compact_polynomial,3,13.412045312528837,0.015486357244506494,0.8352330861233362,5.21686539929386e-08,-3.5818408135900883,0.0019329822421000889,6.623596062664246,0.0035180556758733087,7.543030632215386,0.009065305152879264,20.94899012103223,0.058068278868021864,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.25|degree=4,,,256,0.25,2.006862745098039,compact_polynomial,4,13.705031399084344,0.016313674741875,0.8534784821531787,3.820232194480996e-08,-3.681929482870217,0.002015242067520168,6.768354021300139,0.0037135685899414377,7.707337095071203,0.009453102517728657,21.40677026302697,0.061001118885737324,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.25|degree=6,,,256,0.25,2.006862745098039,compact_polynomial,6,14.08361527999062,0.01780215761684994,0.8770537260331569,7.339350372372435e-08,-3.8112568868159955,0.0021337493560746905,6.955697802478999,0.004093281748151721,7.920341834218199,0.010024567457566682,21.997950960520182,0.06586834332547245,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.25|degree=8,,,256,0.25,2.006862745098039,compact_polynomial,8,14.307398292208664,0.018774526624876504,0.8909891229524124,2.208554599685067e-07,-3.8877040358971042,0.0022247328948206283,7.066541236281692,0.00435202520005284,8.04649920657005,0.010405075479107285,22.347279707147422,0.06890599930350651,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.5|degree=1,,,256,0.5,4.013725490196078,compact_polynomial,1,6.719982497043159,0.0036411197121520213,0.41848712740201,3.459480945883689e-07,-1.2957190618996355,0.0006139040860598631,3.34575847105085,0.0008156046869007836,3.8736766505713853,0.0038816029611877015,10.453162429339015,0.014227881908767798,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.5|degree=2,,,256,0.5,4.013725490196078,compact_polynomial,2,8.8908662402869,0.006426219121640382,0.5536784909488734,1.3692821782911938e-07,-2.0373279672753375,0.0009380745186360421,4.401491114402796,0.0014362472145665493,5.041690399052811,0.0048338493537405745,13.868722362012502,0.024603327879070897,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.5|degree=3,,,256,0.5,4.013725490196078,compact_polynomial,3,10.064921752687916,0.008511378844662796,0.6267920208317097,7.301255324933812e-08,-2.4384014538974457,0.001141743533007749,4.9762951780132605,0.0019204313336497558,5.684518132207585,0.0057007184264786966,15.710480678899447,0.03226648186570971,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.5|degree=4,,,256,0.5,4.013725490196078,compact_polynomial,4,10.819873632930927,0.00999276200148344,0.6738061950005614,5.166279094705666e-08,-2.696304664729792,0.0012919152219819467,5.346882610336546,0.002264614521385254,6.100798079889078,0.006357943869776284,16.89340192829939,0.037697971833336105,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.5|degree=6,,,256,0.5,4.013725490196078,compact_polynomial,6,11.758795481811413,0.011931980901930804,0.7322771430373973,4.100933392690618e-08,-3.017056777485011,0.0015016606211738712,5.8086523995158394,0.0027120086430665507,6.621156022796823,0.0072674367288789905,18.36334521515786,0.04483395234697935,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.5|degree=8,,,256,0.5,4.013725490196078,compact_polynomial,8,12.335694091995338,0.013184515464749346,0.76820330326095,3.850431029923314e-08,-3.2141361672516013,0.0016429703149034526,6.092812769924252,0.0029995337801116354,6.942187180676774,0.007876154798949658,19.26590505697609,0.0494481969507789,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.75|degree=1,,,256,0.75,6.020588235294118,compact_polynomial,1,1.5918974830360213,0.0005879621038490272,0.09914256723450857,3.2305826588133355e-06,0.4560636078850971,0.00020861543478673612,0.7979097720843938,6.722796998896992e-05,1.029189341292049,0.0005939439831576946,2.430173225629308,0.0014086689431619423,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.75|degree=2,,,256,0.75,6.020588235294118,compact_polynomial,2,3.1486203095712315,0.0005648664599829157,0.19608874000245352,3.2070630993332594e-06,-0.07575607107546134,0.0003806825401659154,1.6091185704007855,0.0001930276210743138,1.9728404284568295,0.0023990245749450703,4.822650852738769,0.0015882091202234607,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.75|degree=3,,,256,0.75,6.020588235294118,compact_polynomial,3,5.388761332506092,0.0017011748511048638,0.3355892839355522,1.0805653899820707e-06,-0.8409842427924265,0.000520070417848067,2.6965346546536013,0.00038068536709653033,3.1573863495738292,0.0031514874063578646,8.358915716648548,0.007016364887614529,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.75|degree=4,,,256,0.75,6.020588235294118,compact_polynomial,4,6.957857410246828,0.0034354149747973127,0.43330256809439466,4.727689452545592e-07,-1.3769955706435426,0.0006792331745535987,3.4592988039107033,0.0007514833143151467,3.997115810555163,0.0038129232856093944,10.829833976896476,0.013664387893147167,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.75|degree=6,,,256,0.75,6.020588235294118,compact_polynomial,6,8.859787162174252,0.006322531373730409,0.5517432184141163,1.4995055038488513e-07,-2.026712422200516,0.0009377418824148663,4.386760141771755,0.001410637957385065,5.02626876959602,0.004872454773167768,13.819231299250799,0.024289003384351165,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=0.75|degree=8,,,256,0.75,6.020588235294118,compact_polynomial,8,9.955408781877125,0.008295751729630355,0.6199721948657411,7.826976984995918e-08,-2.40099080295058,0.0011244890930896384,4.922962692291687,0.0018684946345390672,5.625420876110014,0.0056581084271199004,15.538283502453087,0.03150085037236613,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1.5|degree=1,,,256,1.5,12.041176470588235,compact_polynomial,1,1.2930210380100466,0.00017329723952385677,0.08052491042422691,5.621601201943037e-07,0.5582496354359336,4.1416326245735306e-05,0.5862487967495117,0.0004273099326531398,0.6787380910943255,7.245443829410754e-05,2.0517954383333246,0.0006360928772190598,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1.5|degree=2,,,256,1.5,12.041176470588235,compact_polynomial,2,1.04373323529654,0.0007375214841289856,0.06500171422518938,3.0166788187915454e-06,0.6433636839010894,0.00013627217830053438,0.4718371256736498,0.0002593822242469742,0.5390186233771901,0.00020108809286366075,1.6592057375091478,0.0026337636987729817,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1.5|degree=3,,,256,1.5,12.041176470588235,compact_polynomial,3,1.0592736827543459,0.0006858918287228708,0.06596808225671827,2.5832002851500237e-06,0.6380695116549081,0.00011912144494351297,0.47703166642736444,0.00020400171650167544,0.5395504016052954,0.00022210111314962942,1.6869449940021446,0.002351133318268299,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1.5|degree=4,,,256,1.5,12.041176470588235,compact_polynomial,4,1.063397222487922,0.0006439661826075252,0.06622487760152447,2.4204531833749854e-06,0.6366625464988115,0.0001140772167409711,0.47303167081037045,0.00020045976117247146,0.5494022449337389,0.00020008045106297603,1.6926970679568103,0.0021984712563978236,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1.5|degree=6,,,256,1.5,12.041176470588235,compact_polynomial,6,1.196752386833495,0.0007904176202303994,0.07453377582816356,3.6996215051892256e-06,0.5910597185052551,0.00018442914982820703,0.5746464623425029,5.1954116227417946e-05,0.7508639894481016,0.00026300158553973563,1.8443019841706902,0.0023489084422716466,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1.5|degree=8,,,256,1.5,12.041176470588235,compact_polynomial,8,1.96690221696308,0.0005507478072251119,0.1224962190463859,3.163288754155615e-06,0.32795290353040274,0.00023919791952162323,0.9956332460795728,9.463879564671775e-05,1.25711128961356,0.001059926184355014,3.005585452937589,0.0012640341077919976,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1|degree=1,,,256,1.0,8.027450980392157,compact_polynomial,1,2.0320191601405773,0.0005484562088760093,0.12654251763797592,3.7702159066159427e-07,0.3058103382492661,6.788388370048342e-05,0.9690744052091513,0.00023349351567443984,1.0774653156237184,4.820424023851265e-05,3.2073050258826568,0.001530292960216477,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1|degree=2,,,256,1.0,8.027450980392157,compact_polynomial,2,1.2545331863398417,0.0005170766112766284,0.07812950228668086,2.163341377762822e-06,0.5713530933489632,0.00012467816660087242,0.5819524545257138,0.00010186747404583348,0.7198824137371652,9.17491675930214e-05,1.9656051314206817,0.0016594244946400148,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1|degree=3,,,256,1.0,8.027450980392157,compact_polynomial,3,1.5948260888691626,0.0009188000381064924,0.09932759431837854,5.154694344075223e-06,0.4550292156495245,0.0002892792839193801,0.820098517205827,0.00014067976561618845,1.0856956595768408,0.001125758227780924,2.403780066550657,0.0019836753617364527,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1|degree=4,,,256,1.0,8.027450980392157,compact_polynomial,4,2.896446754739996,0.0005216357049067045,0.18038385114560815,2.832597310951396e-06,0.010400934069601752,0.0003268771841491483,1.4745176040833006,0.00015792338266637108,1.8095178787985478,0.0019671306061644256,4.440484763673625,0.0014488359980214462,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1|degree=6,,,256,1.0,8.027450980392157,compact_polynomial,6,5.29854113236014,0.0016563168709623362,0.3299706755498247,1.0277341131886909e-06,-0.8101610391735503,0.0005004265342671779,2.6500867487814697,0.0003732857464322681,3.102587997992437,0.0030336700370343322,8.220119553239613,0.006818628649536883,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=1|degree=8,,,256,1.0,8.027450980392157,compact_polynomial,8,6.999448583469321,0.0034985318488824652,0.43589256472014837,4.4882088975114184e-07,-1.3912027156499636,0.0006815023521900688,3.479040522462281,0.0007671132921723415,4.018316794925587,0.003826858213630543,10.895863166076568,0.013902336386995815,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=1,,,256,2.0,16.054901960784314,compact_polynomial,1,1.1541086605036195,0.0008737428942973172,0.07187278906489954,3.051431016947801e-06,0.6056806782090651,0.00014279772406307846,0.511743332799963,0.0002401154979872108,0.6584586821872652,6.63338898148713e-05,1.8162163524651405,0.003108303661641976,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=2,,,256,2.0,16.054901960784314,compact_polynomial,2,1.0383897289848614,0.0003233086288067167,0.06466871196948326,1.4042644750045884e-06,0.6452197378379673,6.586285981597265e-05,0.46505516591095064,0.0003800363656423668,0.5367256142138611,0.0001869949057409617,1.6517020809265717,0.0012954458250881197,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=3,,,256,2.0,16.054901960784314,compact_polynomial,3,1.0246568085110455,0.0005544013854900533,0.0638137281077166,2.318040439024232e-06,0.6498870147998669,0.000110318442208811,0.4553041224974274,0.0004280278844174044,0.5061056851449011,0.0002656086452296118,1.6383116029855476,0.0020969569384664214,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=4,,,256,2.0,16.054901960784314,compact_polynomial,4,1.0234910931405379,0.0006941195361576655,0.06374043214809962,2.7419572964516916e-06,0.6502865433490598,0.00012389384342177445,0.45470976218792103,0.0003113326330031798,0.50695036393803,0.0002781938383256277,1.636071910231795,0.0024974797027033854,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=6,,,256,2.0,16.054901960784314,compact_polynomial,6,1.0277907454090787,0.0007057454884360267,0.06400758519282473,2.687847539834845e-06,0.6488235303309017,0.00012106239350368709,0.45619790201266835,0.00023071010968407326,0.517752868490605,0.0002554861294820613,1.6404344533039512,0.0024483970906487348,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=2|degree=8,,,256,2.0,16.054901960784314,compact_polynomial,8,1.0430045867446767,0.0007082018792248241,0.06495578197135496,2.811505361831989e-06,0.643618804054484,0.0001294367707721626,0.4664631669054291,0.00016949503130258759,0.5580373801044922,0.0001571814587146291,1.6531608404652514,0.0024197547620260452,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=1,,,256,3.0,24.08235294117647,compact_polynomial,1,1.1261053649469779,0.0007917656744260925,0.07012176526284322,1.5299581808566191e-06,0.6153308322872262,5.265816189336694e-05,0.5042981304513001,0.0005499268985629802,0.6831170651942461,0.0024099345828209537,1.7552926634556834,0.0014044895156327044,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=2,,,256,3.0,24.08235294117647,compact_polynomial,2,1.0594991269977676,0.00016466675882627314,0.0659825649801806,6.552423344714717e-07,0.638015862974558,5.2503528259625966e-05,0.47315946334877224,0.000904411113398094,0.6028605052245706,0.002780660564324221,1.6657695541375805,0.001867675049145776,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=3,,,256,3.0,24.08235294117647,compact_polynomial,3,1.0322410875108878,0.0010717523654261664,0.06429305890121598,5.4450549774252624e-06,0.6472302613155134,0.00023363205764654932,0.4571025302330772,0.0004470914911473246,0.5364309984366824,0.00011739388908054059,1.6423131403187803,0.004452879170193429,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=4,,,256,3.0,24.08235294117647,compact_polynomial,4,1.0255169291160162,0.0007396090023988387,0.06386337879084841,2.415481653163526e-06,0.64962977520612,9.669865649717124e-05,0.45644146064061053,0.0002843821105214325,0.5182480698785634,0.00030395775680618943,1.6357832679593716,0.0025884910151292876,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=6,,,256,3.0,24.08235294117647,compact_polynomial,6,1.0193635068116431,0.0005643578842604612,0.0634838156581547,2.3146557918637787e-06,0.6516987488087073,0.00010887278456499953,0.45191437587278555,0.00043064555320367586,0.5011652420989647,0.0002803941802117494,1.6308539637213602,0.0020976570088345405,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=256|ch=3|degree=8,,,256,3.0,24.08235294117647,compact_polynomial,8,1.0211636683975276,0.0006847310180061064,0.06359564000090272,2.7302975349606142e-06,0.6510810392513275,0.000123690532399638,0.45306360216849956,0.0003345497052621497,0.5039383518592211,0.00028301196047562113,1.6330794907745445,0.0024843631794170327,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=1,,,384,0.25,1.3361618798955615,compact_polynomial,1,12.31682190271739,0.013144960482997865,0.7670280527169677,5.285491534780693e-08,-3.2076866586092185,0.0016288197373478292,6.078521747952121,0.002871649649798742,6.922037960441178,0.007980088686384725,19.24142480145098,0.04962682699876192,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=2,,,384,0.25,1.3361618798955615,compact_polynomial,2,13.00908601356546,0.014854741931681107,0.8101383110669002,3.087805710762332e-08,-3.444174177346433,0.0017967410628895219,6.420808757910284,0.0033534926639427324,7.30996193276397,0.00831620926815651,20.323108032297917,0.05526919406473301,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=3,,,384,0.25,1.3361618798955615,compact_polynomial,3,13.398961139231412,0.01572031923903849,0.8344177785511453,2.7861237942912438e-08,-3.5773636673279525,0.0019057324724185815,6.613568285030546,0.0035191255518039425,7.528301423476824,0.008677116448974603,20.93234388030229,0.058515370970271555,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=4,,,384,0.25,1.3361618798955615,compact_polynomial,4,13.63352722587391,0.01627272128850285,0.8490253436008013,3.046940018932502e-08,-3.657496105928324,0.0019724933404945584,6.729543525942847,0.0036216864314970007,7.6599335032013744,0.009006329257952935,21.298784660659802,0.0607111996060045,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=6,,,384,0.25,1.3361618798955615,compact_polynomial,6,13.899588080047668,0.016925413354575522,0.8655942175893403,4.232263982981634e-08,-3.748387729737007,0.0020505332360818427,6.861052748410683,0.0037409854952775742,7.809521782388616,0.009567393777425371,21.71432989443819,0.0635113710833652,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.25|degree=8,,,384,0.25,1.3361618798955615,compact_polynomial,8,14.045285344497476,0.01730109825292711,0.8746674607677264,6.022359711324276e-08,-3.7981606587448526,0.0020935235764533945,6.933000053447283,0.003822546596793509,7.891560559351717,0.00995896637089405,21.941860870181202,0.06515984943350538,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.5|degree=1,,,384,0.5,2.672323759791123,compact_polynomial,1,6.714726718267809,0.003997897420074811,0.41815839098811125,2.508810342552165e-07,-1.2939005533309633,0.0005343555858535802,3.3179877389141574,0.0007878831386052896,3.8041925600503452,0.002891162445836274,10.477410593884056,0.015309279176131493,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.5|degree=2,,,384,0.5,2.672323759791123,compact_polynomial,2,8.903906020681676,0.0071596202361506305,0.5544885149000501,8.933491745979409e-08,-2.0417591278921843,0.0008561794723906071,4.394933145645824,0.0015977493377486993,5.01571513812935,0.004137721447278421,13.905292436371031,0.026526582783142308,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.5|degree=3,,,384,0.5,2.672323759791123,compact_polynomial,3,10.08280192991893,0.009084699311700768,0.6279041649768498,6.063799863817957e-08,-2.4444939137454105,0.0010855834528191496,4.976027875540999,0.0020555489276699473,5.672139381428608,0.005134744850668297,15.749405750286707,0.03366091708756159,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.5|degree=4,,,384,0.5,2.672323759791123,compact_polynomial,4,10.839542531728267,0.010436313899616172,0.6750301440928335,4.915367383950611e-08,-2.7030123676716014,0.0012510225790188369,5.349310792311204,0.0023752650526452923,6.094802552515098,0.005881118321309282,16.932595631814383,0.03867941227125017,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.5|degree=6,,,384,0.5,2.672323759791123,compact_polynomial,6,11.779890600932879,0.012252244700607772,0.7335902595224655,3.902429931418115e-08,-3.024255176701135,0.001475631100306434,5.813448314239953,0.0027934662718567356,6.6210858102139865,0.006903846994052816,18.402385680462928,0.045438689364729196,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.5|degree=8,,,384,0.5,2.672323759791123,compact_polynomial,8,12.356468648900213,0.013436635381881284,0.7694966237427523,3.398792563861237e-08,-3.221226485401119,0.0016233217513985957,6.098224427513189,0.0030521740343512527,6.944084154937625,0.007546502410572963,19.303423733172604,0.0498749159530554,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.75|degree=1,,,384,0.75,4.008485639686684,compact_polynomial,1,1.6728383469452346,0.001154287459436091,0.10417053417476056,2.158127349240752e-06,0.4285457295411759,9.535010214581659e-05,0.7904399639861737,0.00015278872367062527,0.9251719800905193,3.433725581550083e-05,2.629369149057193,0.003771007470026329,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.75|degree=2,,,384,0.75,4.008485639686684,compact_polynomial,2,3.135711934538885,0.001190835884907694,0.19527535625156278,1.0108433576356645e-06,-0.07124125991707275,0.00017874739582160345,1.551561506166553,0.00018128759882762163,1.8232956610386009,0.0008668894356115645,4.874924859980859,0.004189691841502917,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.75|degree=3,,,384,0.75,4.008485639686684,compact_polynomial,3,5.381688954424226,0.0026566081198143385,0.33514354601479035,3.631898658817208e-07,-0.8385082922860312,0.0003658088570917021,2.6612167313872597,0.0005366646527115058,3.0658211336047443,0.0018867046729265286,8.390644648720174,0.00986235397996341,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.75|degree=4,,,384,0.75,4.008485639686684,compact_polynomial,4,6.9601441124993,0.0043615734602806665,0.4334414097751269,1.929892727606341e-07,-1.3777361155293568,0.0005570757236566339,3.4382676957058904,0.0009381187611567331,3.9384404221697347,0.0027814760361109065,10.862427348734299,0.016215022101575417,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.75|degree=6,,,384,0.75,4.008485639686684,compact_polynomial,6,8.87245943711881,0.007055261296170512,0.5525303435758893,9.481872479483344e-08,-2.0310178299036528,0.0008565764237787331,4.379692198702978,0.0015753984688617758,4.998798325146138,0.004132414150963409,13.855805525637042,0.026165909752064447,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=0.75|degree=8,,,384,0.75,4.008485639686684,compact_polynomial,8,9.97244087397311,0.008872809816528604,0.6210314957873648,6.599191142046825e-08,-2.406792930127853,0.0010664110852064913,4.92173188790887,0.0020053445113747724,5.611099530821007,0.005071585185124088,15.576590285275074,0.03288702619203639,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=1,,,384,1.5,8.016971279373369,compact_polynomial,1,1.4691154290158883,0.0011733094664597055,0.09148633170714657,3.21753013068352e-06,0.49812813907246445,0.00010864070230179885,0.6701480000377162,0.00030013977389612594,0.7328827923883118,0.0001281575425078338,2.3424675157645805,0.004025820306761688,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=2,,,384,1.5,8.016971279373369,compact_polynomial,2,1.2626917430103195,0.0011301916889220767,0.07862788697113723,2.6381248836230604e-06,0.5686728907681768,7.863844099481382e-05,0.5580660266534994,0.00031337086823822555,0.6171815635158612,0.000266230585647254,2.022209465259375,0.0034025540361436635,10,5,True
0.2,kernel_smoothing,kernel|type=compact_polynomial|M=384|ch=1.5|degree=3,,,384,1.5,8.016971279373369,compact_polynomial,3,1.2838909193876318,0.0013427586690425365,0.07994621670712887,3.0484540701465987e-06,0.5614478928739697,9.007051680490614e-05,0.5663001402013929,0.0003398326250794373,0.6232852260200155,0.0002807357391551979,2.0578231154567463,0.0039673111121692126,10,5,True
